,PP.DCE,MA.CZC,ZC.CZC,L.DCE,V.DCE,EG.DCE,TA.CZC,J.DCE,RB.SHF,I.DCE,JM.DCE,HC.SHF,BU.SHF,SC.INE,FU.SHF
2016-10-17,0.0,0.0,0.0,-433.0,-615.0,0,836.0,135.0,0.0,0.0,288.0,0.0,0.0,0,0.0
2016-10-18,0.0,0.0,0.0,-421.0,-615.0,0,832.0,134.0,0.0,0.0,282.0,0.0,0.0,0,0.0
2016-10-19,0.0,0.0,0.0,-423.0,-607.0,0,832.0,130.0,0.0,0.0,271.0,0.0,0.0,0,0.0
2016-10-20,0.0,0.0,0.0,-424.0,-602.0,0,816.0,129.0,0.0,0.0,275.0,0.0,0.0,0,0.0
2016-10-21,0.0,0.0,0.0,-422.0,-607.0,0,823.0,128.0,0.0,0.0,270.0,0.0,0.0,0,0.0
2016-10-24,0.0,0.0,0.0,-416.0,-593.0,0,814.0,125.0,0.0,0.0,268.0,0.0,0.0,0,0.0
2016-10-25,0.0,0.0,0.0,-413.0,-582.0,0,817.0,119.0,0.0,0.0,256.0,0.0,0.0,0,0.0
2016-10-26,0.0,0.0,0.0,-416.0,-585.0,0,820.0,117.0,0.0,0.0,261.0,0.0,0.0,0,0.0
2016-10-27,0.0,0.0,0.0,-418.0,-581.0,0,823.0,119.0,0.0,0.0,268.0,0.0,0.0,0,0.0
2016-10-28,0.0,0.0,0.0,-405.0,-561.0,0,816.0,114.0,0.0,0.0,255.0,0.0,0.0,0,0.0
2016-10-31,0.0,0.0,0.0,-398.0,-542.0,0,812.0,110.0,0.0,0.0,255.0,0.0,0.0,0,0.0
2016-11-01,0.0,0.0,0.0,0.0,-909.0,0,0.0,187.0,0.0,0.0,423.0,0.0,0.0,0,0.0
2016-11-02,0.0,0.0,0.0,0.0,-913.0,0,0.0,187.0,0.0,0.0,426.0,0.0,0.0,0,0.0
2016-11-03,0.0,0.0,0.0,0.0,-897.0,0,0.0,184.0,0.0,0.0,416.0,0.0,0.0,0,0.0
2016-11-04,0.0,0.0,0.0,0.0,-904.0,0,0.0,174.0,0.0,0.0,395.0,0.0,0.0,0,0.0
2016-11-07,0.0,0.0,0.0,0.0,-899.0,0,0.0,167.0,0.0,0.0,366.0,0.0,0.0,0,0.0
2016-11-08,0.0,0.0,0.0,-400.0,-520.0,0,828.0,102.0,0.0,0.0,234.0,0.0,0.0,0,0.0
2016-11-09,0.0,0.0,0.0,0.0,-839.0,0,0.0,155.0,0.0,0.0,356.0,0.0,0.0,0,0.0
2016-11-10,0.0,0.0,0.0,0.0,-851.0,0,0.0,159.0,0.0,0.0,371.0,0.0,0.0,0,0.0
2016-11-11,0.0,0.0,0.0,0.0,-829.0,0,0.0,156.0,0.0,0.0,355.0,0.0,0.0,0,0.0
2016-11-14,0.0,0.0,0.0,-405.0,-505.0,0,838.0,92.0,0.0,0.0,203.0,0.0,0.0,0,0.0
2016-11-15,0.0,0.0,0.0,0.0,-632.0,0,1017.0,126.0,0.0,0.0,276.0,0.0,0.0,0,0.0
2016-11-16,0.0,0.0,0.0,0.0,-629.0,0,1006.0,122.0,0.0,0.0,266.0,0.0,0.0,0,0.0
2016-11-17,0.0,0.0,0.0,0.0,-642.0,0,1007.0,122.0,0.0,0.0,267.0,0.0,0.0,0,0.0
2016-11-18,0.0,0.0,0.0,0.0,-674.0,0,1007.0,124.0,0.0,0.0,281.0,0.0,0.0,0,0.0
2016-11-21,0.0,0.0,0.0,0.0,-676.0,0,994.0,124.0,0.0,0.0,281.0,0.0,0.0,0,0.0
2016-11-22,0.0,0.0,0.0,0.0,-664.0,0,980.0,114.0,0.0,0.0,261.0,0.0,0.0,0,0.0
2016-11-23,0.0,0.0,0.0,0.0,-675.0,0,982.0,116.0,0.0,0.0,266.0,0.0,0.0,0,0.0
2016-11-24,0.0,0.0,0.0,0.0,-672.0,0,969.0,118.0,0.0,0.0,270.0,0.0,0.0,0,0.0
2016-11-25,0.0,0.0,0.0,0.0,-684.0,0,971.0,117.0,0.0,0.0,263.0,0.0,0.0,0,0.0
2016-11-28,0.0,0.0,0.0,0.0,-687.0,0,964.0,-114.0,0.0,0.0,262.0,0.0,0.0,0,0.0
2016-11-29,0.0,0.0,0.0,0.0,-696.0,0,963.0,-120.0,0.0,0.0,278.0,0.0,0.0,0,0.0
2016-11-30,0.0,0.0,0.0,0.0,-712.0,0,976.0,-120.0,0.0,0.0,322.0,0.0,0.0,0,0.0
2016-12-01,0.0,0.0,0.0,0.0,-1434.0,0,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-02,0.0,0.0,0.0,0.0,0.0,0,1912.0,-289.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-05,0.0,0.0,0.0,-504.0,733.0,0,950.0,-142.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-06,0.0,0.0,0.0,-504.0,734.0,0,957.0,-143.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-07,0.0,0.0,0.0,-492.0,710.0,0,956.0,-134.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-08,0.0,0.0,0.0,-491.0,701.0,0,954.0,-137.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-09,0.0,0.0,0.0,-483.0,718.0,0,929.0,-142.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-12,0.0,0.0,0.0,-481.0,713.0,0,901.0,-144.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-13,0.0,0.0,0.0,-478.0,720.0,0,904.0,-142.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-14,0.0,0.0,0.0,-483.0,735.0,0,913.0,-143.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-15,0.0,0.0,0.0,-489.0,742.0,0,909.0,-140.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-16,0.0,0.0,0.0,-493.0,770.0,0,914.0,-143.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-19,0.0,0.0,0.0,-499.0,795.0,0,908.0,-142.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-20,0.0,0.0,0.0,-508.0,805.0,0,936.0,-140.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-21,0.0,0.0,0.0,-507.0,792.0,0,928.0,-141.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-22,0.0,0.0,0.0,-506.0,789.0,0,939.0,-151.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-23,0.0,0.0,0.0,-508.0,786.0,0,940.0,-152.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-26,0.0,0.0,0.0,-498.0,782.0,0,950.0,-161.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-27,0.0,0.0,0.0,-491.0,788.0,0,932.0,-162.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-28,0.0,0.0,0.0,-493.0,807.0,0,917.0,-162.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-29,0.0,0.0,0.0,-491.0,801.0,0,915.0,-162.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-12-30,0.0,0.0,0.0,-506.0,805.0,0,916.0,-165.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-03,0.0,0.0,0.0,-515.0,830.0,0,918.0,-169.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-04,0.0,0.0,0.0,-688.0,1087.0,0,0.0,-223.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-05,0.0,0.0,0.0,-687.0,1088.0,0,0.0,-221.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-06,0.0,0.0,0.0,-700.0,1087.0,0,0.0,-218.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-09,0.0,0.0,0.0,-681.0,1045.0,0,0.0,-210.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-10,0.0,0.0,0.0,-676.0,1043.0,0,0.0,-198.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-11,0.0,0.0,0.0,-679.0,1040.0,0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-12,0.0,0.0,0.0,-679.0,1037.0,0,0.0,-197.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-13,0.0,0.0,0.0,-660.0,1030.0,0,0.0,-196.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-16,0.0,0.0,0.0,-649.0,1018.0,0,0.0,-183.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-17,0.0,0.0,0.0,-658.0,1037.0,0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-18,0.0,0.0,0.0,-652.0,1029.0,0,0.0,-199.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-19,0.0,0.0,0.0,-657.0,1012.0,0,0.0,-199.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-20,0.0,0.0,0.0,-649.0,1019.0,0,0.0,-207.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-23,0.0,0.0,0.0,-646.0,1022.0,0,0.0,-210.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-24,0.0,0.0,0.0,-652.0,1027.0,0,0.0,-202.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-25,0.0,0.0,0.0,-641.0,1016.0,0,0.0,-205.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-01-26,0.0,0.0,0.0,-650.0,1014.0,0,0.0,-196.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-03,0.0,0.0,0.0,-651.0,980.0,0,0.0,-211.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-06,0.0,0.0,0.0,-962.0,1468.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-07,0.0,0.0,0.0,-970.0,1461.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-08,0.0,0.0,0.0,-978.0,1473.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-09,0.0,0.0,0.0,0.0,1468.0,0,-1754.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-10,0.0,0.0,0.0,0.0,1455.0,0,-1741.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-13,0.0,0.0,0.0,0.0,1445.0,0,-1711.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-14,0.0,0.0,0.0,0.0,1441.0,0,-1708.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-15,0.0,0.0,0.0,0.0,1481.0,0,-1752.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-16,0.0,0.0,0.0,0.0,1480.0,0,-1766.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-17,0.0,0.0,0.0,0.0,1497.0,0,-1762.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2017-02-20,0.0,0.0,0.0,0.0,745.0,0,-879.0,0.0,0.0,0.0,0.0,0.0,-867.0,0,634.0
2017-02-21,0.0,0.0,0.0,0.0,767.0,0,-883.0,0.0,0.0,0.0,0.0,0.0,-880.0,0,651.0
2017-02-22,0.0,0.0,0.0,0.0,616.0,0,-708.0,-120.0,0.0,0.0,0.0,0.0,-690.0,0,517.0
2017-02-23,0.0,0.0,0.0,0.0,629.0,0,-723.0,-119.0,0.0,0.0,0.0,0.0,-713.0,0,513.0
2017-02-24,0.0,0.0,0.0,0.0,620.0,0,-715.0,-117.0,0.0,0.0,0.0,0.0,-694.0,0,516.0
2017-02-27,0.0,0.0,0.0,0.0,614.0,0,-714.0,-115.0,0.0,0.0,0.0,0.0,-683.0,0,519.0
2017-02-28,0.0,0.0,0.0,0.0,625.0,0,-718.0,-116.0,0.0,0.0,0.0,0.0,-693.0,0,510.0
2017-03-01,0.0,0.0,0.0,0.0,621.0,0,-718.0,-110.0,0.0,0.0,0.0,0.0,-680.0,0,510.0
2017-03-02,0.0,0.0,0.0,0.0,619.0,0,-719.0,-110.0,0.0,0.0,0.0,0.0,-693.0,0,510.0
2017-03-03,0.0,0.0,0.0,0.0,607.0,0,-723.0,-111.0,0.0,0.0,0.0,0.0,-698.0,0,533.0
2017-03-06,0.0,0.0,0.0,0.0,600.0,0,-718.0,-112.0,0.0,0.0,0.0,0.0,-704.0,0,532.0
2017-03-07,0.0,0.0,0.0,0.0,599.0,0,-718.0,-111.0,0.0,0.0,0.0,0.0,-701.0,0,525.0
2017-03-08,0.0,0.0,0.0,0.0,624.0,0,-741.0,-112.0,0.0,0.0,0.0,0.0,-717.0,0,523.0
2017-03-09,0.0,0.0,0.0,360.0,514.0,0,-639.0,-93.0,0.0,0.0,0.0,0.0,-622.0,0,436.0
2017-03-10,0.0,0.0,0.0,366.0,520.0,0,-654.0,-94.0,0.0,0.0,0.0,0.0,-629.0,0,441.0
2017-03-13,0.0,0.0,0.0,362.0,518.0,0,-654.0,-90.0,0.0,0.0,0.0,0.0,-614.0,0,437.0
2017-03-14,0.0,0.0,0.0,363.0,508.0,0,-657.0,-89.0,0.0,0.0,0.0,0.0,-634.0,0,437.0
2017-03-15,0.0,0.0,0.0,360.0,508.0,0,-656.0,-89.0,0.0,0.0,0.0,0.0,-622.0,0,447.0
2017-03-16,0.0,0.0,0.0,304.0,428.0,0,-560.0,-76.0,0.0,0.0,183.0,0.0,-530.0,0,382.0
2017-03-17,0.0,0.0,0.0,304.0,429.0,0,-559.0,-77.0,0.0,0.0,187.0,0.0,-531.0,0,385.0
2017-03-20,0.0,0.0,0.0,303.0,435.0,0,-562.0,-75.0,0.0,0.0,182.0,0.0,-530.0,0,379.0
2017-03-21,0.0,0.0,0.0,304.0,445.0,0,-563.0,-76.0,0.0,0.0,183.0,0.0,-524.0,0,381.0
2017-03-22,0.0,0.0,0.0,309.0,450.0,0,-566.0,-77.0,0.0,0.0,187.0,0.0,-552.0,0,381.0
2017-03-23,0.0,0.0,0.0,238.0,351.0,0,-437.0,-59.0,-355.0,191.0,142.0,0.0,-431.0,0,299.0
2017-03-24,0.0,0.0,0.0,309.0,456.0,0,-569.0,-75.0,0.0,0.0,184.0,0.0,-554.0,0,383.0
2017-03-27,0.0,0.0,0.0,311.0,463.0,0,-575.0,-77.0,0.0,0.0,193.0,0.0,-566.0,0,383.0
2017-03-28,0.0,0.0,0.0,312.0,461.0,0,-576.0,-77.0,0.0,0.0,194.0,0.0,-552.0,0,367.0
2017-03-29,0.0,0.0,0.0,307.0,457.0,0,-571.0,-75.0,0.0,0.0,186.0,0.0,-546.0,0,374.0
2017-03-30,0.0,0.0,0.0,311.0,464.0,0,-577.0,-75.0,0.0,0.0,186.0,0.0,-546.0,0,365.0
2017-03-31,0.0,0.0,0.0,365.0,0.0,0,-682.0,-94.0,0.0,0.0,225.0,0.0,-636.0,0,456.0
2017-04-05,0.0,0.0,0.0,302.0,456.0,0,-573.0,-75.0,0.0,0.0,180.0,0.0,-514.0,0,456.0
2017-04-06,0.0,0.0,0.0,300.0,460.0,0,-569.0,-75.0,0.0,0.0,177.0,0.0,-514.0,0,456.0
2017-04-07,0.0,0.0,0.0,305.0,473.0,0,-557.0,-79.0,0.0,0.0,186.0,0.0,-521.0,0,456.0
2017-04-10,0.0,0.0,0.0,313.0,478.0,0,-554.0,-79.0,0.0,0.0,188.0,0.0,-523.0,0,456.0
2017-04-11,0.0,0.0,0.0,243.0,372.0,0,-434.0,-64.0,373.0,-212.0,152.0,0.0,-435.0,0,456.0
2017-04-12,0.0,0.0,0.0,245.0,377.0,0,-439.0,-68.0,384.0,-220.0,160.0,0.0,-436.0,0,309.0
2017-04-13,0.0,0.0,0.0,246.0,384.0,0,-438.0,-68.0,381.0,-220.0,162.0,0.0,-437.0,0,300.0
2017-04-14,0.0,0.0,0.0,251.0,392.0,0,-438.0,-69.0,378.0,-219.0,167.0,0.0,-452.0,0,300.0
2017-04-17,0.0,0.0,0.0,252.0,394.0,0,-432.0,-67.0,382.0,-225.0,164.0,0.0,-444.0,0,300.0
2017-04-18,0.0,0.0,0.0,252.0,401.0,0,-432.0,-69.0,393.0,-237.0,169.0,0.0,-449.0,0,300.0
2017-04-19,0.0,0.0,0.0,253.0,402.0,0,-439.0,-72.0,390.0,-231.0,172.0,0.0,-443.0,0,300.0
2017-04-20,0.0,0.0,0.0,252.0,396.0,0,-441.0,-69.0,385.0,-227.0,165.0,0.0,-445.0,0,300.0
2017-04-21,0.0,0.0,0.0,254.0,393.0,0,-444.0,-67.0,379.0,-220.0,163.0,0.0,-449.0,0,300.0
2017-04-24,0.0,0.0,0.0,257.0,397.0,0,-445.0,-69.0,380.0,-221.0,170.0,0.0,-450.0,0,300.0
2017-04-25,0.0,0.0,0.0,259.0,401.0,0,-449.0,-69.0,377.0,-223.0,171.0,0.0,-433.0,0,300.0
2017-04-26,0.0,0.0,0.0,257.0,400.0,0,-450.0,-71.0,374.0,-224.0,171.0,0.0,-439.0,0,300.0
2017-04-27,0.0,0.0,0.0,288.0,433.0,0,-505.0,-78.0,0.0,247.0,187.0,0.0,-483.0,0,300.0
2017-04-28,0.0,0.0,0.0,282.0,425.0,0,-506.0,-77.0,0.0,240.0,185.0,0.0,-474.0,0,300.0
2017-05-02,0.0,0.0,0.0,250.0,381.0,0,-446.0,-68.0,-355.0,208.0,162.0,0.0,-422.0,0,300.0
2017-05-03,0.0,0.0,0.0,251.0,385.0,0,-446.0,-71.0,-355.0,212.0,167.0,0.0,-422.0,0,293.0
2017-05-04,0.0,0.0,0.0,254.0,396.0,0,-454.0,-74.0,-379.0,229.0,176.0,0.0,-438.0,0,293.0
2017-05-05,0.0,0.0,0.0,255.0,396.0,0,-464.0,-75.0,-379.0,241.0,182.0,0.0,-460.0,0,293.0
2017-05-08,0.0,0.0,0.0,254.0,393.0,0,-461.0,-74.0,-370.0,238.0,178.0,0.0,-452.0,0,293.0
2017-05-09,0.0,0.0,0.0,254.0,382.0,0,-461.0,-73.0,-368.0,238.0,177.0,0.0,-450.0,0,293.0
2017-05-10,0.0,0.0,0.0,257.0,390.0,0,-464.0,-71.0,-361.0,234.0,174.0,0.0,-452.0,0,293.0
2017-05-11,0.0,0.0,0.0,253.0,381.0,0,-460.0,-72.0,-363.0,239.0,181.0,0.0,-447.0,0,293.0
2017-05-12,0.0,0.0,0.0,252.0,388.0,0,-461.0,-74.0,-378.0,247.0,183.0,0.0,-452.0,0,291.0
2017-05-15,0.0,0.0,0.0,245.0,373.0,0,-455.0,-74.0,-371.0,243.0,182.0,0.0,-441.0,0,289.0
2017-05-16,0.0,0.0,0.0,243.0,372.0,0,-451.0,-73.0,-370.0,241.0,180.0,0.0,-435.0,0,288.0
2017-05-17,0.0,0.0,0.0,244.0,373.0,0,-452.0,-72.0,-357.0,233.0,177.0,0.0,-437.0,0,288.0
2017-05-18,0.0,0.0,0.0,241.0,363.0,0,-453.0,-73.0,-353.0,237.0,180.0,0.0,-436.0,0,287.0
2017-05-19,0.0,0.0,0.0,306.0,460.0,0,-576.0,-91.0,0.0,0.0,227.0,0.0,-550.0,0,287.0
2017-05-22,0.0,0.0,0.0,307.0,459.0,0,-571.0,-92.0,0.0,0.0,227.0,0.0,-549.0,0,287.0
2017-05-23,0.0,0.0,0.0,308.0,464.0,0,-573.0,-90.0,0.0,0.0,221.0,0.0,-567.0,0,287.0
2017-05-24,0.0,0.0,0.0,310.0,473.0,0,-576.0,-94.0,0.0,0.0,229.0,0.0,-568.0,0,287.0
2017-05-25,0.0,0.0,0.0,311.0,473.0,0,-579.0,-93.0,0.0,0.0,227.0,0.0,-556.0,0,287.0
2017-05-26,0.0,0.0,0.0,313.0,480.0,0,-594.0,-93.0,0.0,0.0,230.0,0.0,-577.0,0,287.0
2017-05-31,0.0,0.0,0.0,444.0,674.0,0,-833.0,-140.0,0.0,0.0,351.0,0.0,0.0,0,287.0
2017-06-01,0.0,0.0,0.0,362.0,0.0,0,-703.0,-117.0,-539.0,397.0,292.0,0.0,0.0,0,0.0
2017-06-02,0.0,0.0,0.0,249.0,-378.0,0,-470.0,-80.0,-367.0,259.0,197.0,0.0,480.0,0,0.0
2017-06-05,0.0,0.0,0.0,321.0,-489.0,0,-599.0,-102.0,-486.0,328.0,248.0,0.0,0.0,0,0.0
2017-06-06,0.0,0.0,0.0,321.0,-489.0,0,-594.0,-101.0,-483.0,331.0,246.0,0.0,0.0,0,0.0
2017-06-07,0.0,0.0,0.0,251.0,-379.0,0,-459.0,-78.0,-375.0,257.0,191.0,0.0,470.0,0,0.0
2017-06-08,0.0,0.0,0.0,249.0,-378.0,0,-460.0,-78.0,-374.0,263.0,191.0,0.0,473.0,0,0.0
2017-06-09,0.0,0.0,0.0,249.0,-378.0,0,-460.0,-78.0,-368.0,262.0,195.0,0.0,476.0,0,0.0
2017-06-12,0.0,0.0,0.0,243.0,-366.0,0,-460.0,-76.0,-366.0,256.0,192.0,0.0,475.0,0,0.0
2017-06-13,0.0,0.0,0.0,249.0,-371.0,0,-457.0,-77.0,-379.0,265.0,194.0,0.0,479.0,0,0.0
2017-06-14,0.0,0.0,0.0,249.0,-372.0,0,-456.0,-73.0,-360.0,257.0,188.0,0.0,478.0,0,-284.0
2017-06-15,0.0,0.0,0.0,252.0,-377.0,0,-459.0,-73.0,-357.0,263.0,191.0,0.0,485.0,0,-279.0
2017-06-16,0.0,0.0,0.0,283.0,-425.0,0,-517.0,81.0,-404.0,293.0,0.0,0.0,543.0,0,-323.0
2017-06-19,0.0,0.0,0.0,281.0,-429.0,0,-515.0,78.0,-398.0,289.0,0.0,0.0,543.0,0,-306.0
2017-06-20,0.0,0.0,0.0,375.0,-572.0,0,-690.0,105.0,-536.0,387.0,0.0,0.0,0.0,0,0.0
2017-06-21,0.0,0.0,0.0,251.0,-377.0,0,-463.0,-69.0,-362.0,256.0,180.0,0.0,490.0,0,-289.0
2017-06-22,0.0,0.0,0.0,256.0,-377.0,0,-467.0,-69.0,-367.0,261.0,179.0,0.0,494.0,0,-289.0
